,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
1872,13,1,0,0,0,0,0,0,0,0
1873,11,4,0,0,1,0,0,0,0,0
1874,7,9,1,0,0,0,1,0,0,0
1875,16,0,0,0,0,0,3,0,0,0
1876,14,5,1,0,0,0,2,0,0,0
1877,7,0,0,1,1,0,3,0,0,0
1878,9,6,1,0,1,0,0,0,0,0
1879,0,0,0,0,0,0,0,0,0,0
1880,1,1,1,0,0,0,0,1,0,0
1881,5,1,0,0,0,0,0,0,0,0
1882,6,0,0,0,0,0,0,0,0,0
1883,4,1,0,0,0,0,0,0,0,0
1884,5,0,0,0,0,0,0,0,0,0
1885,6,1,0,0,1,0,0,0,0,0
1886,5,0,0,0,0,0,0,0,0,0
1887,2,0,0,1,0,0,0,0,0,0
1888,4,0,1,1,0,0,0,0,0,0
1889,2,1,0,1,1,0,0,0,0,0
1890,8,0,1,0,0,0,0,0,0,0
1891,9,0,0,0,2,0,0,0,0,0
1892,2,3,0,0,1,0,2,0,0,0
1893,9,4,0,0,0,0,1,0,0,0
1894,10,4,0,0,0,0,2,0,0,0
1895,11,0,0,0,0,0,1,0,0,0
1896,7,0,0,0,0,0,0,0,0,0
1897,6,1,0,0,0,0,0,0,0,0
1898,9,0,0,0,0,0,1,0,0,0
1899,1,0,0,0,0,0,0,0,0,0
1900,2,0,1,0,0,0,0,1,0,0
1901,4,1,1,0,1,0,0,0,0,0
1902,8,1,0,0,1,0,0,0,0,0
1903,6,3,0,0,0,0,0,0,0,0
1904,2,1,0,0,0,0,0,0,0,1
1905,7,0,0,0,1,0,0,0,0,1
1906,7,1,0,0,0,0,2,0,0,0
1907,6,0,0,0,0,0,0,0,0,0
1908,4,1,0,0,0,0,0,0,0,0
1909,1,0,0,0,0,1,2,0,0,0
1910,3,0,4,0,0,0,0,0,0,0
1911,6,2,0,0,0,0,0,0,0,0
1912,3,2,0,2,0,0,0,0,0,0
1913,1,1,1,0,1,0,0,0,0,0
1914,1,4,0,1,0,0,0,0,0,0
1915,1,3,0,0,0,0,0,0,0,0
1916,2,2,1,0,0,0,0,0,0,0
1917,4,1,0,0,0,0,0,0,0,0
1918,5,0,1,0,0,0,0,0,0,0
1919,3,1,0,0,0,0,0,0,0,0
1920,9,0,1,0,0,0,0,0,0,0
1921,8,2,1,1,0,0,0,0,0,0
1922,8,3,1,0,0,0,0,0,0,0
1923,12,1,0,3,0,0,0,0,0,0
1924,12,0,1,1,0,0,0,0,0,0
1925,6,2,2,1,0,0,0,0,0,0
1926,13,0,0,1,0,0,0,0,0,0
1927,6,0,3,0,0,0,0,1,0,0
1928,9,0,3,2,0,0,0,0,0,0
1929,11,0,1,0,0,0,0,1,0,0
1930,8,1,0,0,0,0,0,1,0,0
1931,3,1,1,0,0,1,0,0,0,0
1932,13,0,4,1,0,0,0,0,0,0
1933,7,0,0,0,0,0,0,0,0,0
1934,8,0,1,0,0,0,0,0,0,0
1935,6,0,1,0,0,2,0,0,0,0
1936,8,1,2,0,0,0,0,0,0,0
1937,5,0,2,0,0,0,0,0,0,0
1938,8,0,4,0,0,0,0,1,0,0
1939,5,2,2,0,0,0,0,0,0,0
1940,5,1,0,2,0,0,0,0,0,0
1941,7,0,1,0,0,0,0,0,0,0
1942,10,0,0,0,0,0,0,0,0,0
1943,7,0,0,0,0,0,0,0,0,0
1944,8,0,0,0,0,0,0,0,1,0
1945,6,0,0,1,0,0,0,0,0,0
1946,9,0,0,0,1,0,0,0,0,0
1947,8,0,0,0,0,0,0,0,0,0
1948,5,0,1,2,0,0,0,0,0,0
1949,1,0,0,0,0,0,0,0,0,0
1950,8,0,0,0,0,0,0,0,0,0
1951,7,0,0,0,0,0,1,0,0,0
1952,4,0,0,0,0,0,0,0,0,0
1953,7,1,0,0,1,0,0,0,0,0
1954,5,1,1,0,0,0,0,0,0,0
1955,6,1,0,0,0,0,1,0,0,0
1956,6,0,1,0,0,0,0,0,0,0
1957,3,0,0,0,0,0,1,0,0,0
1958,2,1,1,0,1,0,0,0,0,0
1959,0,0,0,0,0,0,0,0,0,0
1960,6,0,0,0,0,0,0,0,0,0
1961,4,0,0,1,1,0,0,0,0,0
1962,5,1,0,0,1,0,0,0,0,0
1963,6,1,0,0,0,0,0,0,0,0
1964,8,0,0,1,0,0,0,0,0,0
1965,8,0,0,0,0,0,0,0,0,0
1966,10,0,0,1,1,0,0,0,0,0
1967,3,0,1,0,0,0,0,0,0,0
1968,2,1,1,0,1,0,0,0,0,0
1969,3,0,0,0,0,0,0,0,0,0
1970,3,0,1,0,0,0,0,0,0,0
1971,2,0,0,0,0,0,0,0,0,0
1972,4,2,0,1,0,0,0,0,0,0
1973,5,0,0,1,0,0,0,0,0,0
1974,7,0,0,1,1,0,0,0,0,0
1975,3,0,1,0,0,0,0,0,0,0
1976,6,0,0,1,0,1,0,0,0,0
1977,4,0,2,0,0,0,0,0,0,0
1978,4,0,2,1,0,0,1,0,0,0
1979,4,0,0,0,0,0,0,0,0,0
1980,4,0,0,1,0,0,0,0,0,0
1981,1,0,0,0,0,0,0,0,0,0
1982,2,0,0,1,0,0,0,0,0,0
1983,3,0,0,0,0,0,0,0,0,0
1984,3,0,1,0,2,0,0,0,0,0
1985,4,0,2,0,1,0,0,0,0,0
1986,6,0,1,0,0,0,0,0,0,0
1987,2,3,1,0,0,0,0,0,0,0
1988,4,0,1,1,0,0,0,0,0,0
1989,3,0,1,0,0,0,0,0,0,0
1990,6,0,0,2,0,0,0,0,0,0
1991,5,0,1,0,0,0,0,0,0,0
1992,5,0,0,0,1,0,0,0,0,0
1993,5,0,0,0,1,0,0,0,0,0
1994,5,1,0,0,0,0,0,0,0,0
1995,6,3,0,0,1,0,0,0,0,0
1996,6,1,0,0,0,1,0,0,0,0
1997,6,2,1,1,0,2,0,0,0,0
1998,8,0,1,1,1,0,0,0,0,0
1999,9,0,0,1,0,0,0,0,0,0
2000,6,2,0,1,1,0,1,0,0,0
2001,10,2,0,0,0,0,2,0,0,0
2002,8,3,0,0,1,0,1,0,0,0
2003,11,6,0,0,0,0,2,0,0,0
2004,2,8,0,0,1,0,1,0,0,0
2005,15,0,0,0,1,0,0,0,0,0
2006,17,0,2,0,0,2,0,0,0,0
2007,22,0,1,0,1,0,1,0,0,0
2008,12,2,1,0,1,1,1,0,0,0
2009,12,2,0,0,0,1,0,0,0,0
2010,5,0,1,0,0,0,0,0,0,0
2011,9,0,0,0,1,0,0,0,0,0
2012,9,2,0,0,1,0,0,0,0,0
2013,8,1,0,0,0,0,0,0,0,0
2014,7,0,0,1,0,0,0,0,0,0
2015,8,0,0,0,1,0,0,0,0,0
2016,7,0,0,1,0,0,0,0,0,0
2017,3,0,3,1,0,0,0,0,0,0
2018,5,0,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0,0,0
2020,5,0,2,0,1,0,0,0,0,0
2021,5,1,0,1,0,1,0,0,0,0
2022,4,2,0,1,1,0,0,0,0,0
2023,9,1,0,0,0,0,0,0,0,0
2024,6,1,3,1,0,0,0,0,0,0
2025,7,1,1,1,0,1,0,0,0,0
2026,7,1,2,0,0,1,0,0,0,0
2027,7,1,0,0,1,1,0,0,0,0
2028,4,0,1,0,0,0,0,0,0,0
2029,7,0,0,1,0,0,0,0,0,0
2030,3,0,1,0,1,0,0,0,0,0
2031,3,1,0,0,1,0,0,0,0,0
2032,6,0,0,0,0,0,0,0,0,0
2033,4,0,0,0,1,0,0,0,0,0
2034,5,0,0,0,0,0,0,0,0,0
2035,3,0,0,0,1,0,0,0,0,0
2036,5,0,0,2,0,0,1,0,0,0
2037,3,0,1,0,0,0,0,0,0,0
2038,6,0,0,0,1,0,0,0,0,0
2039,0,0,0,0,0,0,0,0,0,0
2040,9,1,0,1,0,0,0,0,0,0
2041,10,3,0,2,1,0,0,0,0,0
2042,7,1,0,1,0,1,0,0,0,0
2043,7,1,1,1,0,0,0,0,0,0
2044,7,6,0,0,0,0,0,0,0,0
2045,8,1,0,0,0,0,0,0,0,0
2046,12,0,0,0,0,0,0,0,0,0
2047,9,1,1,0,0,0,0,1,0,0
2048,10,2,0,0,0,0,0,0,0,0
2049,0,1,0,0,0,0,0,0,0,0
2050,8,0,2,0,0,0,0,0,0,0
2051,6,1,0,1,0,1,0,0,0,0
2052,7,0,0,1,0,0,0,0,1,0
2053,6,0,2,2,1,0,0,0,0,0
2054,9,0,1,1,0,2,0,0,0,0
2055,10,0,3,0,0,2,0,0,0,0
2056,5,0,1,2,2,2,0,0,0,0
2057,8,0,2,1,0,0,0,0,0,0
2058,4,2,3,0,4,0,0,0,0,0
2059,8,2,1,1,1,3,0,0,0,0
2060,4,0,0,0,0,0,0,0,0,0
2061,2,1,0,0,0,0,0,0,0,0
2062,3,1,0,1,0,1,0,0,0,0
2063,3,1,0,1,0,1,0,0,0,0
2064,2,2,1,0,0,0,0,0,0,0
2065,3,0,1,1,2,1,0,0,0,0
2066,4,0,0,1,1,0,0,0,0,0
2067,1,2,2,0,1,1,0,0,0,0
2068,8,1,2,1,0,1,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0
2070,7,2,1,0,0,0,0,1,0,0
2071,4,1,0,2,0,2,0,0,0,0
2072,5,1,0,0,0,1,0,0,0,0
2073,4,0,0,0,0,1,0,0,0,0
2074,5,0,0,0,0,0,0,0,0,0
2075,7,0,1,0,0,0,0,0,0,0
2076,6,0,1,1,0,1,0,0,0,0
2077,5,1,1,0,0,0,0,0,0,0
2078,3,1,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0
2080,5,4,2,0,2,0,0,0,0,0
2081,2,4,0,0,2,0,1,0,0,0
2082,3,2,0,0,1,0,0,0,0,0
2083,0,2,0,0,0,0,0,1,0,0
2084,0,0,2,0,1,0,0,1,0,0
2085,0,4,2,1,0,0,1,0,0,0
2086,0,4,3,1,1,0,0,0,0,0
2087,0,3,3,1,0,0,0,0,0,0
2088,0,1,2,0,0,0,0,0,0,0
2089,0,1,0,0,0,0,0,0,0,0
2090,7,0,0,0,0,0,0,0,0,0
2091,7,0,0,2,0,0,0,0,0,0
2092,3,0,1,1,0,0,0,0,0,0
2093,9,0,0,0,0,0,0,0,0,0
2094,9,0,1,0,0,0,0,0,1,0
2095,5,0,1,0,0,0,0,0,0,0
2096,2,1,2,2,1,0,0,0,0,0
2097,8,0,0,0,0,0,0,0,0,0
2098,2,0,0,0,0,0,0,0,0,0
2099,1,0,0,0,0,0,0,0,0,0
2100,8,0,2,1,0,0,0,0,0,0
2101,7,1,0,0,0,1,0,0,0,0
2102,11,0,1,0,0,0,0,0,0,0
2103,7,2,0,0,0,0,0,0,0,0
2104,8,0,1,1,0,0,0,0,0,0
2105,7,6,1,2,0,0,0,0,0,0
2106,6,2,0,1,1,0,0,0,0,0
2107,2,1,0,0,1,0,0,0,0,0
2108,6,2,0,0,0,0,0,0,0,0
2109,4,0,1,0,0,0,0,0,0,0
2110,6,0,2,3,0,0,0,0,0,0
2111,9,0,0,0,0,0,0,0,0,0
2112,6,0,0,0,0,0,0,0,0,0
2113,6,0,0,1,1,0,0,0,0,0
2114,6,2,0,0,1,0,0,0,0,0
2115,11,0,0,0,2,0,0,0,0,0
2116,8,0,0,0,1,0,0,0,0,0
2117,7,0,1,0,1,0,0,0,0,0
2118,2,0,1,2,0,0,0,0,0,0
2119,2,0,0,0,0,0,0,0,0,0
2120,3,0,0,0,0,0,0,0,0,0
2121,2,3,1,0,0,0,0,0,0,0
2122,1,4,0,0,0,0,0,0,0,0
2123,4,1,0,0,0,0,0,0,0,0
2124,4,0,0,0,0,0,0,0,0,0
2125,3,0,1,0,0,0,0,0,0,0
2126,6,0,0,0,0,0,0,0,0,0
2127,6,0,0,0,0,0,0,0,0,0
2128,1,1,0,0,0,0,0,0,0,0
2129,10,0,1,0,0,0,0,0,0,0
2130,8,2,0,0,0,0,0,0,0,0
2131,9,0,1,0,1,0,0,0,0,0
2132,11,2,0,0,1,0,0,0,0,0
2133,11,0,0,0,0,1,0,0,1,0
2134,7,0,0,2,1,2,0,0,0,0
2135,10,1,3,0,0,1,0,0,0,0
2136,13,1,1,0,0,3,0,0,0,0
2137,8,0,1,0,0,3,0,1,0,0
2138,6,0,0,0,0,0,0,0,0,0
2139,3,0,3,0,0,0,0,0,0,0
2140,1,0,0,0,0,0,0,0,0,0
2141,2,0,0,0,0,0,0,0,0,0
2142,2,0,0,0,0,0,0,0,0,0
2143,2,0,0,0,0,0,0,0,0,0
2144,4,0,0,0,2,0,0,0,0,0
2145,3,1,0,0,0,0,1,0,0,0
2146,5,0,0,0,0,0,0,0,0,0
2147,2,1,0,0,0,0,1,0,0,0
2148,3,0,0,0,0,0,0,0,0,0
2149,4,0,0,0,0,0,0,0,0,0
2150,2,0,0,0,0,0,0,0,0,0
2151,4,1,0,0,0,0,0,0,0,0
2152,1,0,0,0,0,0,0,0,0,0
2153,4,0,0,0,0,0,0,0,0,0
2154,5,0,0,0,0,0,0,0,0,0
2155,1,1,1,2,0,1,0,0,0,0
2156,3,0,0,0,0,0,0,0,0,0
2157,3,0,1,0,0,0,0,0,0,0
2158,3,0,1,1,0,0,0,0,0,0
2159,3,1,1,0,0,0,0,0,0,0
2160,8,1,2,1,1,0,0,0,0,0
2161,8,0,0,2,0,0,0,0,0,0
2162,4,0,0,0,0,0,0,0,0,0
2163,8,1,1,0,1,0,0,0,0,0
2164,6,3,0,1,1,0,0,0,0,0
2165,8,2,0,0,0,0,0,0,0,0
2166,8,0,1,0,0,0,0,0,0,0
2167,5,0,0,1,0,0,0,0,0,0
2168,10,0,1,0,2,0,0,0,0,0
2169,5,0,0,1,1,0,0,0,0,0
2170,9,0,0,0,0,0,2,0,0,0
2171,9,0,0,0,1,0,2,0,0,0
2172,11,0,1,0,0,1,0,0,0,0
2173,7,2,0,0,1,0,1,0,0,0
2174,8,1,1,0,0,0,0,0,0,0
2175,13,0,0,0,1,0,1,0,0,0
2176,12,0,0,0,1,1,3,0,0,0
2177,11,0,1,0,0,0,0,0,0,0
2178,5,0,2,0,0,0,0,0,0,0
2179,0,0,0,0,0,0,0,0,0,0
2180,3,1,0,2,0,0,0,0,0,0
2181,5,0,0,0,0,1,0,0,0,0
2182,10,0,0,0,0,0,0,0,0,0
2183,3,0,0,0,0,0,0,0,1,0
2184,8,0,0,0,0,1,0,0,0,0
2185,7,0,0,0,1,2,0,0,0,0
2186,5,0,0,1,0,0,0,0,0,0
2187,1,0,0,1,0,0,0,0,0,0
2188,1,1,0,0,0,0,0,0,0,0
2189,0,1,1,0,0,0,0,0,0,0
2190,7,0,0,0,0,0,0,0,0,0
2191,4,0,3,0,0,0,0,1,0,0
2192,3,0,1,0,0,0,0,0,0,0
2193,7,0,0,0,0,0,0,0,0,0
2194,5,0,0,0,0,0,0,0,0,0
2195,3,0,0,0,0,0,0,0,0,0
2196,3,0,0,0,0,0,0,0,0,0
2197,1,0,1,0,0,0,0,0,0,0
2198,2,0,2,0,0,0,0,0,0,0
2199,1,1,0,0,0,0,0,0,0,0
2200,1,0,0,0,0,0,0,0,0,0
2201,3,1,0,1,0,0,0,0,0,0
2202,4,0,0,0,0,0,0,0,0,0
2203,4,0,0,0,0,0,0,0,0,0
2204,6,0,0,0,0,0,0,0,0,0
2205,3,1,0,1,0,0,0,0,0,0
2206,3,0,0,1,0,0,0,0,0,0
2207,1,0,0,1,1,1,0,0,0,0
2208,1,0,0,1,0,0,0,0,0,0
2209,2,0,0,0,1,0,0,0,0,0
2210,5,0,2,3,1,0,0,0,0,0
2211,8,0,0,1,0,0,0,0,0,0
2212,1,2,0,0,0,0,0,0,0,0
2213,7,1,0,0,0,0,0,0,0,0
2214,5,0,1,0,0,0,0,0,0,0
2215,6,0,1,2,0,1,0,0,1,0
2216,5,0,1,1,1,1,0,0,0,0
2217,1,0,2,1,2,2,0,0,0,0
2218,8,0,0,0,0,0,0,0,0,0
2219,1,1,1,0,0,0,0,0,0,0
2220,9,1,0,0,0,0,0,0,0,0
2221,5,2,1,0,0,0,0,0,0,0
2222,3,6,1,1,0,0,0,0,0,0
2223,5,1,0,0,0,0,0,0,0,1
2224,7,0,0,0,1,0,0,0,0,0
2225,11,0,1,0,2,0,0,0,0,0
2226,12,0,0,0,0,0,0,0,1,0
2227,6,0,2,0,1,0,0,0,0,0
2228,7,0,1,0,0,0,0,0,0,0
2229,5,1,0,0,1,0,0,0,0,0
2230,7,0,3,0,0,0,0,0,0,0
2231,6,0,0,0,0,0,2,0,0,0
2232,3,0,2,0,0,0,1,0,0,0
2233,5,0,1,0,1,0,1,0,0,0
2234,10,1,0,0,0,0,0,0,0,0
2235,10,0,0,0,0,0,1,0,0,0
2236,6,0,0,0,0,0,0,0,0,0
2237,12,0,0,0,0,0,0,0,0,0
2238,7,0,2,0,0,0,0,0,0,0
2239,2,0,0,0,0,0,1,0,0,0
2240,7,0,0,1,0,0,0,0,0,0
2241,4,1,1,0,0,0,0,0,0,0
2242,6,0,0,0,0,0,0,0,0,0
2243,4,0,0,0,0,0,0,0,0,0
2244,2,1,0,0,1,0,0,0,0,0
2245,4,0,0,1,0,0,0,0,0,0
2246,2,0,0,0,0,0,0,0,0,0
2247,5,0,1,1,0,0,0,0,0,0
2248,5,0,0,1,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0,0,0
2250,12,3,2,1,1,0,0,0,0,0
2251,13,2,0,0,0,1,0,0,0,0
2252,9,1,0,2,0,1,0,0,1,0
2253,11,2,3,1,0,0,0,0,0,0
2254,12,2,0,2,1,0,0,0,0,0
2255,13,0,2,1,0,0,0,0,0,0
2256,10,2,1,0,0,0,0,1,0,0
2257,11,1,1,0,0,0,0,0,0,0
2258,12,5,1,0,1,0,0,0,0,0
2259,14,0,0,1,0,0,0,0,0,0
2260,15,2,1,0,1,0,0,0,0,0
2261,12,5,1,0,2,0,0,0,0,0
2262,10,2,0,0,1,3,0,0,0,0
2263,13,0,1,0,2,1,0,0,0,0
2264,16,0,0,2,0,1,0,0,0,0
2265,15,0,0,1,1,0,0,0,0,0
2266,18,0,3,1,0,1,0,0,0,0
2267,11,0,0,1,0,1,0,0,0,0
2268,16,0,0,0,0,0,0,0,0,0
2269,14,2,3,0,2,0,0,0,0,0
2270,6,1,1,1,1,0,0,0,0,0
2271,7,1,0,0,1,0,1,0,0,0
2272,12,0,0,1,1,0,1,0,0,0
2273,15,1,0,0,2,0,1,0,0,0
2274,9,1,0,0,1,0,0,0,0,0
2275,6,0,0,1,0,0,3,0,0,0
2276,11,0,1,0,0,0,0,0,0,0
2277,8,0,1,1,1,0,0,0,0,0
2278,9,1,0,0,0,0,0,0,0,0
2279,4,4,1,1,1,0,0,0,0,0
2280,16,0,0,0,1,0,0,0,0,0
2281,16,1,0,0,0,0,0,0,0,0
2282,12,3,1,0,0,0,0,0,0,0
2283,14,7,0,0,0,0,0,0,0,0
2284,12,3,0,0,0,1,0,0,0,0
2285,9,1,0,2,2,0,0,0,0,0
2286,14,2,0,1,0,0,0,0,0,0
2287,8,3,1,1,2,0,0,0,0,0
2288,12,1,0,0,1,0,0,0,0,0
2289,9,0,1,0,0,0,0,0,0,0
2290,8,0,0,0,0,0,0,0,0,0
2291,5,2,0,0,1,0,0,1,0,0
2292,5,2,1,0,0,0,0,0,0,0
2293,9,0,0,0,0,0,1,0,0,0
2294,13,0,0,0,1,0,1,0,0,0
2295,9,1,0,1,0,0,0,0,0,0
2296,14,0,0,1,0,0,3,0,0,0
2297,9,0,2,0,0,0,0,0,0,0
2298,8,1,3,0,1,0,0,0,0,0
2299,1,0,0,0,0,0,0,0,0,0
2300,5,0,0,0,0,0,0,0,0,0
2301,2,2,2,0,0,0,0,0,0,0
2302,2,0,1,1,0,0,0,0,0,0
2303,4,2,2,0,0,0,0,0,0,0
2304,1,1,0,0,0,0,0,0,0,0
2305,3,2,1,0,0,1,0,0,0,0
2306,2,1,1,1,0,1,0,0,0,0
2307,3,1,0,0,0,0,0,0,0,0
2308,3,0,0,0,0,0,0,0,0,0
2309,5,0,0,0,0,0,0,0,0,0
2310,3,0,1,0,0,0,0,0,0,0
2311,4,0,1,0,0,0,0,0,0,0
2312,6,0,0,0,0,0,0,0,0,0
2313,7,1,0,1,0,1,0,0,0,0
2314,3,0,1,0,0,2,0,0,0,0
2315,10,0,0,0,0,1,0,0,0,0
2316,7,0,0,0,0,0,0,0,0,0
2317,5,0,0,0,0,0,0,1,0,0
2318,8,0,0,1,0,2,0,0,0,0
2319,7,0,0,0,0,1,0,0,0,0
2320,7,2,0,0,0,0,0,0,0,0
2321,6,1,1,0,0,0,0,0,0,0
2322,4,0,0,1,0,0,0,0,0,0
2323,6,0,0,0,0,1,0,0,0,0
2324,4,0,0,0,0,2,0,0,0,0
2325,7,0,0,2,0,0,0,0,1,0
2326,4,0,1,3,0,0,0,0,0,0
2327,8,0,3,1,0,0,0,0,0,0
2328,9,0,2,0,0,0,0,0,0,0
2329,6,1,0,1,0,0,0,0,0,0
2330,1,2,0,0,0,0,0,0,0,0
2331,3,5,1,1,1,0,0,0,0,0
2332,6,1,0,0,1,0,0,0,0,0
2333,2,5,0,0,1,0,1,0,0,1
2334,7,1,0,0,2,0,2,0,0,0
2335,8,0,0,2,1,0,0,0,0,0
2336,9,0,1,3,1,0,0,0,0,0
2337,8,0,0,1,0,0,1,0,0,0
2338,10,1,0,0,1,0,0,0,0,0
2339,1,0,0,0,0,0,0,0,0,0
2340,6,0,0,1,0,0,0,0,0,0
2341,1,0,0,0,0,0,0,0,0,0
2342,3,0,0,1,0,0,0,0,0,0
2343,4,0,0,0,0,0,0,0,0,0
2344,3,0,0,0,0,0,0,0,0,0
2345,2,1,0,0,0,0,0,0,0,0
2346,4,0,0,0,0,0,0,0,1,0
2347,2,0,0,0,0,0,0,0,0,0
2348,3,0,0,0,1,0,0,0,0,0
2349,1,0,0,0,1,0,0,0,0,0
2350,5,0,0,0,0,0,0,0,0,0
2351,4,0,0,0,0,0,0,0,0,0
2352,4,0,1,0,0,0,0,0,0,0
2353,3,0,0,0,1,0,0,2,0,0
2354,5,0,0,0,0,0,0,0,0,0
2355,8,1,0,0,0,0,0,0,0,0
2356,6,0,0,0,0,0,0,0,0,0
2357,5,0,1,0,0,0,0,0,0,0
2358,3,0,0,0,0,0,0,0,0,0
2359,0,0,0,0,0,0,0,0,0,0
2360,2,1,0,0,0,0,0,0,0,0
2361,4,0,0,0,0,0,0,0,0,0
2362,5,0,0,0,0,0,0,0,0,0
2363,5,0,0,0,0,0,0,0,0,0
2364,5,0,1,0,0,0,0,0,0,0
2365,0,0,0,0,0,0,0,0,0,0
2366,3,0,0,0,0,1,0,0,0,0
2367,5,0,0,0,0,0,0,0,0,0
2368,7,0,0,0,0,0,0,0,0,0
2369,3,0,0,0,0,0,0,0,0,0
2370,3,2,2,0,0,0,0,0,0,0
2371,2,0,0,0,0,0,0,0,0,0
2372,5,0,0,0,0,0,0,0,0,0
2373,2,0,0,0,1,0,0,0,0,0
2374,2,2,0,1,0,0,0,0,0,0
2375,6,0,1,0,0,1,0,0,0,0
2376,2,1,0,1,1,0,0,0,0,0
2377,6,0,0,0,0,0,0,0,0,0
2378,3,0,0,1,1,0,0,0,0,0
2379,6,1,0,0,0,0,0,0,0,0
2380,3,3,0,1,0,0,0,0,0,0
2381,2,0,0,0,0,0,0,0,0,0
2382,4,1,0,0,0,0,0,0,0,0
2383,4,1,2,0,0,0,0,0,0,0
2384,4,0,0,0,0,0,0,0,0,0
2385,5,0,0,0,0,0,0,0,0,0
2386,6,0,2,0,0,0,0,0,0,0
2387,4,0,0,0,0,1,0,0,0,0
2388,3,0,0,0,0,0,0,0,0,0
2389,1,1,2,0,0,0,0,0,0,0
2390,8,0,0,0,1,0,0,0,0,0
2391,2,3,0,0,0,0,1,0,0,0
2392,3,3,0,0,0,0,0,0,0,0
2393,3,1,0,0,0,0,1,0,0,0
2394,7,0,0,0,0,0,1,0,0,0
2395,6,0,0,0,0,0,1,0,0,0
2396,2,1,0,0,0,0,1,0,0,0
2397,3,0,1,0,1,0,0,0,0,0
2398,2,0,0,0,0,0,0,0,0,0
2399,1,1,0,0,0,0,0,0,0,0
2400,11,0,0,0,0,0,1,0,0,0
2401,9,0,1,1,0,0,0,0,0,0
2402,9,0,2,1,0,0,0,0,0,0
2403,12,0,3,0,1,0,0,0,0,0
2404,11,0,0,0,0,0,1,0,0,0
2405,10,0,1,1,0,0,1,0,0,0
2406,5,0,2,2,1,0,2,0,0,0
2407,12,1,3,1,0,0,0,0,0,0
2408,11,0,1,0,2,0,1,0,0,0
2409,0,0,0,0,0,0,0,0,0,0
2410,11,0,0,1,0,0,0,0,0,0
2411,14,2,1,2,1,0,0,0,0,0
2412,13,1,0,1,0,0,0,1,0,0
2413,17,0,4,1,0,0,0,0,0,0
2414,19,1,0,2,0,0,0,0,0,0
2415,25,1,0,0,1,1,0,0,0,0
2416,12,0,0,0,2,2,0,0,2,0
2417,22,0,1,0,0,1,0,0,0,0
2418,12,2,5,6,0,2,0,0,0,0
2419,9,6,1,0,0,1,0,0,0,0
2420,6,0,1,0,0,0,0,0,0,0
2421,4,0,0,0,0,0,0,0,0,0
2422,4,0,0,0,0,1,0,0,0,0
2423,4,0,0,0,0,1,0,0,0,0
2424,7,0,0,1,0,1,0,0,1,0
2425,3,0,0,1,0,0,0,0,0,0
2426,1,1,0,2,0,1,0,0,0,0
2427,3,1,1,0,0,0,0,0,0,0
2428,4,0,0,0,0,0,0,0,0,0
2429,1,0,0,0,0,0,0,0,0,0
2430,7,0,1,0,0,0,0,0,0,0
2431,6,2,0,0,1,0,0,0,0,0
2432,6,0,0,0,2,0,0,0,0,0
2433,6,0,1,0,1,1,0,0,0,0
2434,10,0,0,0,0,0,0,0,0,0
2435,9,0,2,0,1,0,0,0,0,0
2436,2,1,2,0,1,0,0,0,0,0
2437,7,2,2,0,0,0,0,0,0,0
2438,8,0,0,1,0,0,0,0,0,0
2439,0,2,0,0,0,0,0,0,0,0
2440,8,0,0,0,0,0,0,0,0,0
2441,6,0,0,1,1,0,1,0,0,0
2442,4,0,1,0,0,0,1,0,0,0
2443,7,0,0,0,0,0,0,0,0,0
2444,8,0,0,0,0,0,0,0,0,0
2445,5,1,0,0,0,0,0,0,0,0
2446,7,0,0,0,0,1,0,0,0,0
2447,8,0,0,0,0,1,2,0,0,0
2448,5,0,0,0,0,1,0,0,0,0
2449,0,0,0,0,0,0,0,0,0,0
2450,6,0,1,0,0,0,0,0,0,0
2451,6,0,1,0,0,0,1,0,0,0
2452,5,0,0,0,1,0,1,0,0,0
2453,6,0,0,0,0,0,1,0,0,0
2454,7,0,0,0,0,0,0,0,0,0
2455,4,0,1,0,0,0,0,0,0,0
2456,3,0,2,0,0,0,0,0,0,0
2457,3,0,0,0,0,0,0,1,0,0
2458,6,0,1,0,1,0,0,0,0,0
2459,6,0,1,0,0,0,0,0,0,0
2460,3,0,1,0,0,0,0,0,0,0
2461,5,0,0,0,0,0,1,0,0,0
2462,2,2,0,0,1,0,0,2,0,0
2463,6,0,0,0,1,0,0,0,0,0
2464,6,0,0,0,0,0,2,0,0,0
2465,7,0,0,0,2,0,0,0,0,0
2466,10,0,1,0,0,0,0,0,0,0
2467,3,0,0,0,0,0,0,0,0,0
2468,6,0,0,0,0,0,0,0,0,0
2469,1,1,0,0,1,0,0,0,0,0
2470,6,0,0,0,0,0,0,0,0,0
2471,1,1,0,0,1,0,0,0,0,0
2472,7,0,0,0,0,1,0,0,0,0
2473,4,0,0,0,1,0,0,0,0,0
2474,7,0,0,0,0,0,0,0,0,0
2475,5,0,2,0,0,0,0,0,0,0
2476,5,0,1,1,0,0,0,0,0,0
2477,2,1,1,0,0,0,0,0,0,0
