,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
11947,6,0,0,1,0,1,0,0,0,0
11948,5,0,0,0,0,0,0,0,0,0
11949,3,1,0,0,0,0,0,0,0,0
11950,3,1,1,1,0,0,0,1,0,0
11951,5,0,1,0,0,2,0,0,0,0
11952,6,1,1,0,0,3,0,0,0,0
11953,5,2,3,0,0,1,0,0,0,0
11954,3,0,0,0,0,1,0,0,0,0
11955,5,1,1,0,0,0,0,0,0,0
11956,6,1,1,0,1,0,0,0,0,0
11957,3,1,0,0,0,0,0,0,0,0
11958,2,0,0,1,0,0,0,0,0,0
11959,2,1,1,0,0,1,0,0,0,0
11960,9,3,0,0,0,0,1,0,0,1
11961,12,0,0,0,0,0,0,0,0,0
11962,14,1,3,0,0,0,1,0,1,0
11963,11,2,5,1,0,0,0,0,0,0
11964,12,2,3,0,0,0,0,0,0,0
11965,7,1,3,1,1,0,0,0,0,0
11966,11,2,1,0,1,1,1,0,0,0
11967,10,2,3,1,0,0,0,0,0,0
11968,12,0,0,1,2,0,0,0,0,0
11969,15,0,2,1,0,0,0,0,0,2
11970,6,0,1,0,0,0,0,0,0,0
11971,13,0,1,2,0,0,0,0,0,0
11972,6,3,1,1,0,0,0,1,0,0
11973,11,0,0,0,0,0,0,0,1,0
11974,9,0,0,1,0,1,0,0,0,0
11975,9,2,0,0,0,0,0,1,0,0
11976,10,0,1,1,0,0,0,0,0,0
11977,10,1,2,0,0,0,0,0,0,0
11978,2,0,1,0,0,0,0,0,0,0
11979,1,0,0,0,0,0,0,0,0,0
11980,10,6,0,0,1,0,0,0,0,0
11981,12,2,2,0,2,0,0,0,0,0
11982,13,2,1,0,2,4,0,1,0,0
11983,10,4,0,0,1,1,0,0,0,0
11984,18,0,0,0,1,0,0,0,0,0
11985,14,1,0,0,1,2,0,0,0,0
11986,10,5,1,1,1,0,0,0,0,0
11987,2,0,0,0,0,0,0,0,0,0
11988,5,4,3,0,1,0,0,0,0,0
11989,6,3,2,0,1,0,0,0,0,0
11990,22,2,0,0,2,0,0,1,0,0
11991,22,6,0,1,2,0,0,0,0,0
11992,18,0,0,0,3,2,0,4,0,0
11993,24,2,0,2,0,0,0,1,0,0
11994,26,1,0,1,1,1,0,2,0,0
11995,12,2,0,0,1,2,0,1,0,0
11996,23,4,2,0,1,1,0,0,0,0
11997,15,4,1,0,0,0,0,0,0,0
11998,22,1,0,0,0,0,0,1,0,0
11999,9,4,1,0,0,0,0,1,0,0
12000,8,0,1,0,0,0,0,1,0,0
12001,15,1,2,0,0,1,0,0,0,0
12002,16,0,1,1,0,1,0,1,1,0
12003,12,2,1,1,0,1,0,3,0,0
12004,5,3,2,2,0,2,0,0,0,0
12005,19,0,0,0,0,2,0,0,0,0
12006,9,1,3,3,0,0,0,0,0,0
12007,11,1,0,0,0,0,0,0,0,0
12008,12,1,2,0,0,0,0,0,0,0
12009,7,0,2,0,0,1,0,0,0,0
12010,19,1,3,0,1,0,0,1,0,0
12011,14,3,0,0,0,0,0,1,0,0
12012,15,0,0,0,1,0,2,0,0,0
12013,17,0,0,0,2,0,1,1,0,0
12014,21,0,1,0,1,0,1,0,0,0
12015,9,0,2,0,0,0,3,0,0,0
12016,26,1,0,0,0,0,1,0,0,0
12017,17,0,6,0,0,0,2,0,0,0
12018,10,0,5,0,4,0,1,3,0,0
12019,0,0,0,0,0,0,0,0,0,0
12020,10,0,0,1,0,0,0,0,0,0
12021,10,0,1,0,0,0,0,0,0,0
12022,9,0,2,0,0,0,0,2,0,0
12023,10,2,0,1,0,0,1,0,0,0
12024,11,0,0,0,0,0,2,0,0,0
12025,13,1,0,0,1,0,1,0,0,0
12026,9,0,0,0,0,0,3,0,0,0
12027,10,0,0,0,0,0,0,0,0,0
12028,9,0,0,0,0,0,0,0,0,0
12029,2,0,0,0,0,0,0,0,0,0
12030,4,0,1,0,0,0,0,0,0,0
12031,11,1,0,0,2,0,0,0,0,0
12032,15,1,0,1,0,0,0,0,0,0
12033,11,1,0,0,0,3,0,0,0,0
12034,7,2,0,0,1,1,0,0,0,0
12035,7,0,1,1,0,1,0,0,0,0
12036,16,2,0,0,0,0,0,0,0,0
12037,13,0,0,2,0,0,0,0,0,0
12038,15,2,1,1,2,0,0,0,1,0
12039,0,0,0,0,0,0,0,0,0,0
12040,9,0,0,0,0,0,0,0,0,0
12041,6,1,0,0,2,0,0,0,0,0
12042,4,0,0,1,0,1,0,0,0,0
12043,8,0,0,2,0,0,0,0,0,0
12044,9,0,0,0,1,0,0,0,1,0
12045,9,0,0,1,0,0,0,0,0,0
12046,6,0,2,1,0,0,0,0,0,0
12047,9,0,1,1,0,0,0,0,0,0
12048,9,0,0,0,0,0,0,0,0,0
12049,0,0,0,0,0,0,0,0,0,0
12050,5,0,1,0,0,0,2,0,0,0
12051,9,0,2,0,0,0,2,0,0,0
12052,8,0,1,0,0,0,0,0,0,0
12053,9,0,0,0,2,0,0,0,0,0
12054,8,2,0,0,0,0,0,0,0,0
12055,9,0,0,0,1,0,0,0,0,0
12056,9,0,0,0,0,0,1,0,0,0
12057,14,0,0,0,0,0,1,0,0,0
12058,6,0,0,0,0,0,1,0,0,0
12059,0,0,0,0,0,0,0,0,0,0
12060,6,4,1,3,1,1,0,0,0,0
12061,10,3,0,0,0,1,0,0,0,0
12062,8,0,1,2,0,0,0,0,0,0
12063,13,0,0,1,0,1,0,0,1,0
12064,8,1,1,2,0,0,0,0,0,0
12065,4,3,1,0,0,0,0,0,0,0
12066,9,3,2,1,0,1,0,0,0,0
12067,11,0,0,0,0,0,0,1,0,0
12068,12,1,0,1,1,0,0,0,0,0
12069,0,1,0,0,0,0,0,0,0,0
12070,4,0,0,0,0,0,0,0,0,0
12071,3,0,0,0,2,1,0,0,0,0
12072,8,1,0,0,0,0,0,0,0,0
12073,6,0,0,0,0,0,0,0,0,0
12074,4,0,0,0,1,0,0,0,0,0
12075,4,0,0,0,1,0,0,0,0,0
12076,4,0,0,0,3,0,0,0,0,0
12077,3,0,1,0,0,0,0,0,0,0
12078,5,0,1,0,0,0,0,0,0,0
12079,2,1,0,0,0,0,0,0,0,0
12080,4,0,1,0,0,0,0,0,0,0
12081,2,0,2,0,0,0,0,0,0,0
12082,3,0,2,0,0,0,0,0,0,0
12083,8,0,0,0,0,0,0,0,0,0
12084,3,2,2,0,0,0,0,0,0,0
12085,5,0,0,0,0,0,0,0,0,0
12086,6,0,1,1,1,0,0,0,0,0
12087,0,2,0,0,0,0,0,0,0,0
12088,5,2,0,0,0,0,0,0,0,0
12089,5,0,0,0,0,0,0,0,0,0
12090,7,5,0,1,0,0,0,0,0,0
12091,8,3,1,1,0,1,0,0,0,0
12092,16,0,0,2,0,1,0,0,0,0
12093,11,1,1,1,1,2,0,0,1,0
12094,8,0,2,1,0,1,0,0,0,0
12095,11,0,0,1,0,1,0,0,2,0
12096,18,0,1,0,0,0,0,0,0,0
12097,11,1,1,0,0,0,0,0,0,0
12098,6,3,1,0,0,0,0,0,0,0
12099,10,1,1,0,0,0,0,0,1,0
12100,8,1,0,0,0,0,0,0,0,0
12101,6,0,0,0,1,0,0,0,0,0
12102,8,2,0,1,1,0,0,0,0,0
12103,10,1,0,0,0,0,0,0,1,0
12104,7,0,0,1,0,0,0,0,0,0
12105,7,1,2,0,0,0,0,0,0,0
12106,7,3,0,0,1,1,0,0,0,0
12107,0,3,2,0,1,0,0,0,0,0
12108,3,1,0,0,1,0,0,1,0,0
12109,2,2,0,0,0,0,0,1,0,0
12110,2,0,2,1,1,0,0,0,0,0
12111,4,2,1,1,1,0,0,1,0,0
12112,10,1,0,1,0,0,0,0,0,0
12113,8,0,0,0,0,0,0,0,0,0
12114,8,1,0,1,2,0,0,0,0,0
12115,13,0,0,0,3,0,0,0,0,0
12116,8,2,0,0,0,1,0,0,0,0
12117,8,1,0,0,0,1,0,0,0,0
12118,6,0,0,1,2,0,0,0,0,0
12119,8,0,0,0,1,0,0,0,0,0
12120,6,3,0,0,0,0,0,0,0,0
12121,8,1,0,0,0,0,0,0,0,0
12122,5,6,0,0,0,0,0,0,0,0
12123,11,3,0,0,0,0,0,0,0,0
12124,9,1,0,0,0,0,1,0,0,0
12125,9,0,0,0,0,0,1,0,0,1
12126,7,0,0,0,0,0,0,0,0,1
12127,15,0,0,0,0,0,2,0,0,0
12128,10,0,2,0,1,0,0,1,0,0
12129,3,4,1,0,0,0,1,0,0,0
12130,10,0,1,1,0,0,0,0,0,0
12131,10,3,0,0,0,0,0,0,0,0
12132,7,0,0,1,0,0,0,0,0,0
12133,11,0,0,2,0,0,0,0,0,0
12134,16,0,3,0,2,0,0,0,1,0
12135,7,0,1,0,1,0,0,0,1,0
12136,8,0,2,1,0,0,0,1,0,0
12137,8,0,1,1,0,1,0,0,0,0
12138,7,0,1,0,1,0,0,0,0,0
12139,8,0,0,0,0,0,0,0,0,0
12140,9,0,0,2,0,0,0,0,0,0
12141,8,3,0,0,3,0,0,0,0,0
12142,16,0,0,1,0,1,0,0,0,0
12143,15,0,0,1,1,1,0,0,0,0
12144,11,0,1,0,1,3,0,0,0,0
12145,9,5,5,2,0,0,0,0,0,0
12146,16,1,2,0,2,2,0,0,1,0
12147,16,0,3,1,1,0,0,0,0,0
12148,11,2,1,0,0,0,0,0,0,0
12149,6,5,1,1,1,0,0,0,0,0
12150,6,0,1,2,0,0,0,0,0,0
12151,6,1,1,0,0,0,0,1,0,0
12152,7,1,0,0,1,0,0,0,0,0
12153,9,0,0,1,0,0,0,0,0,0
12154,3,1,1,1,0,1,0,0,0,0
12155,3,0,0,0,0,0,0,0,0,0
12156,7,0,0,1,1,1,0,0,0,0
12157,10,0,0,0,0,0,0,0,0,0
12158,4,1,0,0,0,0,0,0,0,0
12159,1,0,0,0,0,0,0,0,0,0
12160,5,0,0,0,0,0,0,0,0,0
12161,3,0,0,0,0,0,0,0,0,0
12162,6,0,0,0,0,0,0,0,0,0
12163,3,0,0,0,0,0,0,0,0,0
12164,5,2,0,1,0,0,0,0,0,0
12165,4,1,0,1,1,0,0,0,0,0
12166,1,0,1,0,0,0,0,2,0,0
12167,1,0,0,0,0,0,0,1,0,0
12168,0,0,1,2,3,0,0,0,0,0
12169,0,0,2,0,1,0,0,1,0,0
12170,4,0,2,0,1,0,0,0,0,0
12171,7,0,0,0,0,0,0,0,0,0
12172,2,0,0,0,1,0,0,0,0,0
12173,3,0,0,0,1,1,0,0,0,0
12174,4,0,0,0,0,1,0,0,0,0
12175,7,0,0,0,0,1,0,0,0,0
12176,5,0,1,0,0,0,0,0,0,0
12177,5,0,0,0,0,0,0,0,0,0
12178,5,0,0,0,2,0,0,0,0,0
12179,3,0,0,0,0,0,0,0,0,0
12180,4,0,0,0,0,0,0,0,0,0
12181,4,0,0,0,0,0,0,0,0,0
12182,4,1,0,0,0,0,0,0,0,0
12183,8,0,0,0,0,0,0,0,0,0
12184,4,0,1,0,0,0,0,0,0,0
12185,4,0,0,0,0,0,0,0,0,0
12186,4,1,0,0,0,0,0,0,0,0
12187,3,1,0,0,0,0,0,0,0,0
12188,3,1,1,0,0,0,0,0,0,0
12189,2,1,2,0,0,0,0,0,0,0
12190,10,3,1,0,0,0,0,1,0,0
12191,7,6,1,0,0,0,0,1,0,0
12192,11,6,1,0,0,0,0,1,0,0
12193,12,3,0,0,1,0,0,0,1,0
12194,9,2,0,1,0,0,0,0,0,0
12195,13,0,0,1,1,0,0,0,0,0
12196,6,2,4,0,1,0,0,0,0,0
12197,12,1,4,0,2,0,0,0,0,0
12198,9,1,0,0,0,0,0,0,0,0
12199,0,0,0,0,0,0,0,0,0,0
12200,3,0,0,0,0,0,0,0,0,0
12201,4,1,0,2,0,0,0,0,0,0
12202,3,0,0,1,0,0,0,0,0,0
12203,7,0,0,0,0,0,0,0,0,0
12204,5,0,1,0,0,0,0,0,0,0
12205,3,0,0,0,0,0,0,1,0,0
12206,2,0,0,1,0,0,0,0,0,0
12207,2,0,2,0,0,1,0,0,0,0
12208,7,0,0,0,0,0,0,0,0,0
12209,5,0,0,0,0,0,0,0,0,0
12210,6,0,0,0,0,0,0,0,0,0
12211,8,0,0,0,1,0,0,0,0,0
12212,5,3,0,0,0,0,0,0,0,1
12213,7,0,0,0,1,0,0,0,0,1
12214,6,0,0,0,0,0,0,0,0,0
12215,13,0,0,0,0,0,0,0,2,0
12216,5,2,0,0,1,0,0,0,0,0
12217,8,0,1,0,0,0,0,0,0,0
12218,8,0,0,1,0,0,0,0,0,0
12219,0,0,0,0,0,0,0,0,0,0
12220,7,0,0,0,0,0,0,0,0,0
12221,4,3,0,0,1,0,0,0,0,1
12222,5,1,1,0,0,0,0,0,0,0
12223,5,0,1,0,0,1,0,0,0,1
12224,3,2,3,0,0,0,1,0,0,0
12225,3,0,0,0,0,1,0,0,1,0
12226,3,0,3,0,0,0,0,0,0,0
12227,0,0,1,1,0,0,0,0,0,0
12228,1,1,1,0,0,0,0,0,0,0
12229,1,0,0,0,0,0,0,0,0,0
12230,6,0,1,0,0,0,0,0,0,0
12231,5,0,0,2,0,0,0,0,0,0
12232,5,0,0,0,0,0,0,0,0,0
12233,5,1,0,0,2,0,0,0,0,0
12234,8,1,0,0,0,0,0,0,0,0
12235,8,2,0,0,2,0,0,0,0,0
12236,4,1,0,0,0,0,0,0,1,0
12237,7,1,0,2,0,0,0,0,1,0
12238,5,0,0,1,0,0,0,0,0,0
12239,5,0,0,0,0,0,0,0,0,0
12240,6,0,1,1,0,0,0,0,0,0
12241,7,0,1,0,0,0,0,0,0,0
12242,5,1,0,0,1,0,0,0,0,0
12243,4,3,0,1,1,0,0,0,0,0
12244,7,2,0,0,1,0,0,0,0,0
12245,7,1,1,2,0,1,0,0,0,0
12246,5,0,1,1,0,0,0,0,0,0
12247,7,0,1,0,1,0,0,0,0,0
12248,2,0,2,0,0,0,0,0,0,0
12249,2,1,2,0,0,0,0,0,0,0
12250,12,1,0,3,0,1,0,2,0,0
12251,8,6,0,1,0,0,0,0,0,0
12252,18,0,0,1,0,2,0,0,1,0
12253,14,0,0,2,0,1,0,0,0,0
12254,17,0,0,2,0,1,0,3,0,0
12255,15,0,0,0,1,0,0,1,0,0
12256,19,0,0,0,0,1,0,0,0,0
12257,17,1,0,1,0,2,0,0,0,0
12258,8,2,1,2,0,2,0,0,0,0
12259,0,0,0,0,0,0,0,0,0,0
12260,7,3,1,0,0,0,0,3,0,0
12261,16,0,0,0,2,0,0,0,0,0
12262,17,2,1,0,1,0,0,0,0,0
12263,16,0,1,0,0,0,0,0,1,0
12264,10,0,1,0,1,1,0,0,1,0
12265,13,2,0,0,1,1,0,0,1,0
12266,18,0,1,0,1,1,0,0,0,0
12267,16,0,1,1,1,1,0,0,0,0
12268,13,1,3,3,1,2,0,0,0,0
12269,12,0,1,1,0,0,0,1,0,0
12270,7,4,3,0,0,0,2,0,0,0
12271,10,3,0,0,0,0,0,0,0,0
12272,12,0,1,0,2,0,0,0,0,0
12273,12,2,0,0,0,0,0,0,0,0
12274,14,0,0,0,0,0,2,0,0,0
12275,15,0,0,0,1,0,0,0,0,0
12276,17,2,1,0,1,0,0,0,0,0
12277,7,1,1,0,1,0,0,0,0,0
12278,16,0,1,0,1,0,0,0,0,0
12279,0,0,1,0,0,0,0,0,0,0
12280,9,0,0,0,1,0,0,0,0,0
12281,10,1,0,0,1,0,0,0,0,0
12282,7,5,0,1,1,0,0,0,0,0
12283,8,0,0,0,0,0,0,0,0,0
12284,10,0,0,1,0,0,0,0,0,0
12285,7,0,1,1,0,0,0,0,0,0
12286,4,2,1,3,1,0,0,0,0,0
12287,6,1,1,2,2,0,0,0,0,0
12288,1,3,0,0,1,0,0,0,0,0
12289,2,0,1,0,0,0,0,0,0,0
12290,1,1,0,0,0,0,0,0,0,0
12291,3,1,0,0,0,0,0,0,0,0
12292,2,0,0,2,0,0,0,1,0,0
12293,0,0,1,1,0,0,0,0,0,0
12294,2,0,0,0,0,0,0,0,0,0
12295,2,0,0,0,0,0,0,0,0,0
12296,1,3,0,0,0,0,0,0,0,0
12297,0,0,0,0,0,0,0,0,0,0
12298,0,2,1,0,0,0,0,1,0,0
12299,0,0,0,0,0,0,0,0,0,0
12300,5,0,0,0,0,0,0,0,0,0
12301,5,0,0,0,0,0,0,0,0,0
12302,5,0,0,0,0,1,0,0,0,0
12303,6,1,0,0,0,1,0,0,0,0
12304,4,0,1,1,0,0,0,0,0,0
12305,3,1,0,0,0,0,0,0,0,0
12306,2,0,0,1,0,1,0,0,0,0
12307,4,0,2,0,0,0,0,0,0,0
12308,5,0,0,0,0,0,0,0,0,0
12309,1,1,0,0,1,0,0,0,0,0
12310,5,0,0,0,0,0,1,0,0,0
12311,7,1,0,0,0,0,0,0,0,0
12312,2,1,0,0,0,0,0,0,0,0
12313,1,3,0,0,1,0,0,0,0,0
12314,1,1,0,0,0,0,1,0,0,0
12315,4,0,0,0,0,0,0,0,0,0
12316,7,1,0,0,1,0,0,0,0,0
12317,3,1,0,0,0,0,1,0,0,0
12318,4,1,1,0,1,0,1,0,0,0
12319,1,0,0,0,0,0,0,0,0,0
12320,2,3,0,1,0,0,1,0,0,0
12321,4,0,1,0,0,0,1,0,0,0
12322,5,4,0,0,0,0,0,0,0,0
12323,7,1,0,0,0,0,1,0,0,0
12324,3,0,0,0,0,0,0,0,0,0
12325,8,0,0,1,0,0,1,0,1,0
12326,8,0,0,0,0,2,0,0,0,0
12327,6,0,0,0,0,0,0,0,1,0
12328,4,1,3,1,0,1,0,0,0,0
12329,5,0,2,0,0,0,0,0,0,0
12330,4,0,0,0,0,0,0,0,0,0
12331,5,0,0,0,0,0,0,0,0,0
12332,2,0,0,1,0,0,0,0,0,0
12333,6,0,0,0,0,0,0,0,0,0
12334,6,0,0,1,0,0,0,0,0,0
12335,6,0,0,0,0,1,0,0,0,0
12336,3,1,0,0,0,1,0,2,0,0
12337,5,0,0,0,0,0,0,0,0,0
12338,2,1,0,0,0,0,0,0,0,0
12339,3,0,0,0,0,0,0,0,0,0
12340,6,0,0,0,0,0,0,0,0,0
12341,3,0,0,0,0,0,0,0,0,0
12342,4,0,0,2,0,0,0,0,0,0
12343,7,0,0,1,0,0,0,0,0,0
12344,4,0,0,1,0,0,0,0,0,0
12345,3,0,0,2,0,0,0,0,0,0
12346,2,4,0,0,0,0,0,1,0,0
12347,3,3,1,0,0,0,0,0,0,0
12348,1,0,0,0,0,0,0,0,0,0
12349,1,0,1,0,0,0,0,0,0,0
12350,5,0,0,0,0,0,0,0,0,0
12351,2,4,0,0,0,0,0,0,0,0
12352,1,1,1,0,0,0,0,0,0,0
12353,7,4,1,0,1,0,0,0,0,0
12354,4,0,1,0,0,0,0,0,0,0
12355,7,0,0,0,0,0,0,0,0,0
12356,5,1,1,0,1,0,0,0,0,0
12357,2,3,0,0,0,0,0,0,0,0
12358,5,0,0,0,0,0,0,0,0,0
12359,2,3,0,0,0,0,0,0,0,0
12360,9,1,0,0,0,0,0,0,0,0
12361,9,5,0,0,1,0,0,0,0,0
12362,8,0,0,0,2,1,0,0,1,0
12363,13,1,0,1,0,0,0,0,0,0
12364,6,3,0,1,4,1,0,0,0,0
12365,8,0,1,0,0,0,0,0,0,0
12366,8,0,0,0,0,0,0,0,0,0
12367,2,4,0,0,0,1,0,0,0,0
12368,5,4,0,0,0,0,0,0,0,0
12369,7,1,0,0,1,0,0,1,0,0
12370,9,0,0,2,0,0,0,0,0,0
12371,4,0,0,1,0,0,0,0,0,0
12372,8,0,0,0,0,0,0,0,0,0
12373,10,0,0,0,0,0,0,0,0,0
12374,10,0,1,0,0,0,0,0,0,0
12375,9,0,0,0,0,0,0,1,0,0
12376,8,2,2,0,0,1,0,0,0,0
12377,8,4,0,1,0,0,0,1,0,0
12378,11,5,0,0,0,0,0,0,0,0
12379,0,0,0,0,0,0,0,0,0,0
12380,4,0,0,0,0,0,0,0,0,0
12381,4,0,0,0,0,0,0,0,0,0
12382,6,0,0,1,0,1,0,0,0,0
12383,3,0,2,0,0,1,0,0,0,0
12384,9,0,0,0,0,0,0,0,0,0
12385,4,1,0,0,0,0,0,0,0,0
12386,1,2,1,1,0,0,0,1,0,0
12387,4,0,0,0,0,0,0,0,0,0
12388,3,0,0,0,0,0,0,0,0,0
12389,2,0,0,0,0,0,0,0,0,0
12390,8,1,1,0,0,0,0,0,0,0
12391,8,1,0,0,1,0,0,1,0,0
12392,11,2,0,0,0,0,0,0,0,0
12393,8,1,0,0,0,0,0,0,0,0
12394,9,2,0,3,0,2,0,0,0,0
12395,11,0,0,0,0,0,0,0,1,0
12396,9,0,0,0,0,0,0,0,0,0
12397,10,0,1,0,0,0,0,0,1,0
12398,10,0,0,0,0,0,0,0,0,0
12399,1,0,0,0,0,0,0,0,0,0
12400,12,0,1,0,0,0,1,0,0,0
12401,7,2,1,0,0,0,2,0,0,0
12402,9,5,0,0,0,0,0,0,0,0
12403,13,0,1,0,0,0,0,0,0,0
12404,10,0,1,1,0,2,0,0,0,0
12405,11,0,2,0,0,1,1,0,0,0
12406,15,0,2,0,0,0,2,0,0,0
12407,12,0,4,0,0,2,2,1,1,0
12408,7,2,3,0,0,0,1,1,0,0
12409,8,0,1,0,0,0,0,0,0,0
12410,0,3,0,0,0,0,0,0,0,0
12411,0,0,0,0,0,0,0,0,0,0
12412,0,0,1,0,0,0,0,0,0,0
12413,5,3,3,0,0,0,0,0,0,0
12414,7,0,0,0,0,0,0,0,0,0
12415,7,0,0,0,0,0,0,0,0,0
12416,5,0,0,0,0,0,0,0,0,0
12417,3,0,0,0,0,0,0,0,0,0
12418,2,0,1,1,0,0,0,0,0,0
12419,0,2,0,0,1,0,0,0,0,0
12420,5,0,0,0,1,0,0,0,0,0
12421,12,1,0,1,0,0,0,0,0,0
12422,8,1,0,0,1,0,0,0,0,0
12423,16,0,0,0,0,0,0,0,0,0
12424,10,0,1,0,0,0,1,0,0,0
12425,8,1,0,0,0,1,1,0,2,0
12426,12,0,3,0,0,0,1,0,0,0
12427,5,3,1,0,1,0,0,0,0,0
12428,9,0,0,0,0,0,0,0,0,0
12429,0,0,0,0,0,0,0,0,0,0
12430,11,0,0,1,0,0,0,0,0,0
12431,9,1,0,1,1,0,0,2,0,0
12432,9,0,0,0,0,0,0,0,0,0
12433,5,1,0,1,1,1,0,1,0,0
12434,7,0,0,1,0,1,0,0,0,0
12435,6,1,0,2,0,1,0,0,0,0
12436,10,0,0,0,1,2,0,2,0,0
12437,9,0,0,2,1,0,0,0,0,0
12438,8,0,1,1,1,0,0,0,0,0
12439,3,0,1,1,0,0,0,0,0,0
12440,1,0,0,0,0,0,0,0,0,0
12441,5,0,0,0,0,0,0,0,0,0
12442,3,0,0,0,0,0,0,0,0,0
12443,4,0,0,0,0,0,0,1,0,0
12444,6,0,0,0,0,0,0,0,0,0
12445,4,0,0,1,0,1,0,1,0,0
12446,2,0,2,1,0,0,0,0,0,0
12447,5,0,0,1,0,0,0,1,0,0
12448,1,0,0,0,0,0,0,0,0,0
12449,1,0,0,0,0,0,0,0,0,0
12450,0,0,1,0,0,0,0,0,0,0
12451,4,0,0,0,1,0,0,0,0,0
12452,1,1,0,0,0,0,2,0,0,0
12453,2,1,0,0,0,0,0,0,0,0
12454,3,0,0,1,0,0,0,0,0,0
12455,6,0,0,0,0,0,1,0,0,0
12456,5,0,0,0,0,0,0,0,0,0
12457,2,0,0,0,0,0,0,0,0,0
12458,4,0,1,0,0,0,0,0,0,0
12459,0,0,0,0,0,0,1,0,0,0
12460,13,1,0,1,0,0,0,0,0,0
12461,10,1,0,0,0,0,0,0,0,0
12462,6,3,0,0,0,0,0,3,0,0
12463,11,0,0,1,0,0,0,0,0,0
12464,8,1,2,1,0,0,0,0,0,0
12465,7,3,0,0,0,0,0,0,0,0
12466,5,0,1,0,0,0,0,0,0,0
12467,8,0,2,0,0,0,0,0,0,0
12468,6,1,1,0,0,0,0,0,0,0
12469,1,0,0,0,0,0,0,0,0,0
12470,3,1,1,0,2,0,0,1,0,0
12471,5,3,0,1,1,0,0,0,0,0
12472,8,1,0,0,0,0,0,0,0,0
12473,12,0,0,0,0,0,0,0,0,0
12474,14,0,0,0,0,0,0,0,0,0
12475,6,0,1,0,0,0,0,0,0,0
12476,14,0,2,0,1,0,0,0,0,0
12477,9,0,1,0,0,0,0,0,0,0
12478,7,0,0,0,2,0,0,0,0,0
12479,0,0,0,0,0,0,0,0,0,0
12480,11,0,1,1,1,0,0,0,0,0
12481,15,0,1,0,1,1,0,0,0,0
12482,9,1,0,0,1,0,0,1,0,0
12483,14,1,2,0,1,0,0,0,0,0
12484,9,0,0,0,1,0,0,1,0,0
12485,9,0,0,0,2,0,0,0,0,0
12486,10,2,3,1,1,0,0,2,0,0
12487,10,0,3,1,0,0,0,0,0,0
12488,5,0,1,0,1,0,0,2,0,0
12489,7,0,2,0,2,0,0,2,0,1
12490,4,2,0,0,0,0,0,0,0,0
12491,5,0,2,0,0,0,0,0,0,0
12492,6,0,0,0,0,0,0,0,0,0
12493,9,0,0,0,1,0,0,0,0,1
12494,5,0,1,0,0,0,0,0,0,1
12495,11,0,0,0,0,0,0,0,0,0
12496,11,1,3,0,0,0,1,0,0,0
12497,6,2,1,1,0,0,1,0,0,0
12498,6,0,1,0,0,0,0,0,0,0
12499,0,0,0,0,0,0,0,0,0,0
12500,10,1,1,0,0,0,0,0,0,0
12501,3,5,0,0,1,0,0,0,0,0
12502,10,2,1,1,0,0,0,0,0,0
12503,8,1,0,1,0,0,0,0,0,0
12504,11,2,0,2,1,0,0,0,0,0
12505,13,0,1,0,0,1,0,0,0,0
12506,11,0,1,0,0,0,0,0,0,0
12507,9,0,1,2,0,1,0,0,0,0
12508,7,0,0,0,0,1,0,0,0,0
12509,5,2,1,1,1,1,0,0,0,0
12510,13,0,1,0,1,0,0,0,0,0
12511,12,0,0,0,1,0,0,0,0,0
12512,17,0,0,0,1,0,0,0,0,0
12513,17,0,1,0,2,0,0,0,0,0
12514,15,0,0,0,0,0,0,0,0,0
12515,13,0,1,0,0,0,0,0,0,0
12516,10,2,2,0,0,0,0,0,0,0
12517,8,6,1,0,0,0,0,0,0,0
12518,13,2,0,0,0,0,0,0,0,0
12519,0,0,0,0,0,0,0,0,0,0
12520,9,2,0,1,1,0,1,0,0,0
12521,13,1,1,0,0,1,2,1,0,0
12522,14,2,0,0,1,0,0,0,0,0
12523,14,0,0,0,1,0,0,0,0,0
12524,15,0,0,0,0,0,1,0,0,0
12525,12,0,0,0,0,0,1,0,0,0
12526,11,0,2,0,1,1,0,0,0,0
12527,8,2,2,0,0,0,2,0,0,0
12528,13,0,2,0,1,0,2,1,0,0
12529,0,0,0,0,0,0,0,0,0,0
12530,7,0,1,0,0,0,0,0,0,0
12531,7,0,0,0,0,0,0,1,0,0
12532,7,1,0,0,1,0,0,0,0,0
12533,10,0,0,2,0,0,0,0,0,0
12534,9,0,0,0,1,0,0,0,0,0
12535,9,0,1,1,0,0,0,0,0,0
12536,9,0,1,3,0,0,0,0,0,0
12537,9,0,1,0,1,0,0,0,0,0
12538,4,1,0,0,1,0,0,0,0,0
12539,1,0,0,0,0,0,0,0,0,0
12540,12,2,1,0,1,0,0,0,0,0
12541,8,4,0,0,1,1,0,0,0,0
12542,7,2,3,2,0,2,0,0,0,0
12543,11,1,1,0,1,2,0,0,0,0
12544,15,1,0,0,1,1,0,0,0,0
12545,8,0,1,1,0,1,0,0,0,0
12546,6,5,1,0,0,0,0,0,0,0
12547,4,5,1,0,0,0,0,0,0,0
12548,3,2,0,0,0,0,0,0,0,0
12549,0,0,0,0,0,0,0,0,0,0
12550,11,0,0,0,0,0,0,0,0,0
12551,13,0,0,0,0,0,0,0,0,0
12552,11,3,0,0,0,0,0,0,0,0
