Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula,Induction
24.03027839869945,4.143151448051629,4.143151448051629,0.8286302896103259,0.8286302896103259,0.0,0.0,0.0,0.0,0.0,0.0
24.03027839869945,4.143151448051629,4.143151448051629,0.8286302896103259,0.8286302896103259,0.0,0.0,0.0,0.0,0.0,0.0
61.31864143116412,4.9717817376619555,4.9717817376619555,3.3145211584413037,7.457672606492933,0.0,0.0,4.143151448051629,0.8286302896103259,9.114933185713586,0.0
15.743975502596193,1.6572605792206518,7.457672606492933,0.0,0.0,0.0,0.0,3.3145211584413037,0.0,0.0,0.0
33.14521158441303,5.800412027272282,3.3145211584413037,0.0,1.6572605792206518,0.0,0.8286302896103259,0.0,0.0,0.0,0.8286302896103259
28.17342984675108,1.6572605792206518,0.8286302896103259,3.3145211584413037,0.8286302896103259,1.6572605792206518,0.0,0.8286302896103259,0.0,0.0,4.9717817376619555
33.973841874023364,3.3145211584413037,3.3145211584413037,0.0,0.0,0.8286302896103259,1.6572605792206518,0.8286302896103259,0.0,0.0,0.8286302896103259
94.46385301557716,4.143151448051629,6.629042316882607,4.143151448051629,2.4858908688309778,0.0,0.0,0.0,0.0,0.0,2.4858908688309778
54.68959911428151,18.22986637142717,1.6572605792206518,0.0,4.143151448051629,1.6572605792206518,0.0,0.8286302896103259,0.0,1.6572605792206518,0.0
65.46179287921575,1.6572605792206518,3.3145211584413037,0.8286302896103259,1.6572605792206518,0.8286302896103259,0.0,0.0,0.0,0.0,0.8286302896103259
86.17755011947389,12.42945434415489,5.800412027272282,1.6572605792206518,4.143151448051629,6.629042316882607,7.457672606492933,4.143151448051629,0.0,0.8286302896103259,1.6572605792206518
58.83275056233314,33.973841874023364,12.42945434415489,2.4858908688309778,5.800412027272282,4.143151448051629,4.143151448051629,0.8286302896103259,0.8286302896103259,0.0,4.9717817376619555
68.77631403765704,7.457672606492933,6.629042316882607,1.6572605792206518,1.6572605792206518,0.8286302896103259,0.0,2.4858908688309778,0.8286302896103259,0.0,4.9717817376619555
78.71987751298096,6.629042316882607,2.4858908688309778,7.457672606492933,3.3145211584413037,2.4858908688309778,0.0,0.0,0.0,0.0,2.4858908688309778
67.1190534584364,4.143151448051629,3.3145211584413037,4.143151448051629,1.6572605792206518,2.4858908688309778,0.0,0.0,0.0,0.0,3.3145211584413037
53.86096882467118,17.401236081816844,13.258084633765215,0.0,2.4858908688309778,0.0,5.800412027272282,0.0,0.0,0.0,5.800412027272282
84.52028954025324,5.800412027272282,9.114933185713586,0.8286302896103259,4.9717817376619555,0.0,8.286302896103258,0.0,0.0,0.8286302896103259,0.0
18.22986637142717,0.0,2.4858908688309778,0.0,0.0,0.0,2.4858908688309778,0.0,0.0,0.0,3.3145211584413037
4.9717817376619555,9.943563475323911,2.4858908688309778,3.3145211584413037,0.8286302896103259,5.800412027272282,0.0,0.0,3.3145211584413037,0.0,7.457672606492933
47.23192650778858,10.772193764934237,12.42945434415489,0.8286302896103259,11.600824054544564,0.0,1.6572605792206518,10.772193764934237,0.0,0.0,1.6572605792206518
25.687538977920102,4.9717817376619555,4.9717817376619555,0.8286302896103259,0.8286302896103259,2.4858908688309778,1.6572605792206518,0.0,0.0,0.0,0.8286302896103259
49.71781737661956,7.457672606492933,4.9717817376619555,9.114933185713586,8.286302896103258,1.6572605792206518,0.0,0.8286302896103259,0.0,0.0,0.8286302896103259
19.058496661037495,2.4858908688309778,2.4858908688309778,4.9717817376619555,0.8286302896103259,1.6572605792206518,0.0,1.6572605792206518,0.8286302896103259,0.0,1.6572605792206518
46.403296218178255,8.286302896103258,1.6572605792206518,0.0,2.4858908688309778,4.143151448051629,0.0,0.0,1.6572605792206518,0.0,0.8286302896103259
24.03027839869945,7.457672606492933,2.4858908688309778,1.6572605792206518,0.8286302896103259,0.0,0.0,0.0,0.0,0.0,0.8286302896103259
30.65932071558206,24.85890868830978,6.629042316882607,0.0,4.9717817376619555,0.0,4.143151448051629,0.0,0.0,0.0,0.0
30.65932071558206,4.143151448051629,2.4858908688309778,2.4858908688309778,2.4858908688309778,0.0,2.4858908688309778,0.0,0.8286302896103259,0.0,2.4858908688309778
89.4920712779152,6.629042316882607,1.6572605792206518,4.9717817376619555,4.143151448051629,7.457672606492933,0.0,0.8286302896103259,0.0,0.0,1.6572605792206518
64.63316258960542,8.286302896103258,8.286302896103258,5.800412027272282,4.9717817376619555,0.8286302896103259,5.800412027272282,0.0,0.0,0.0,2.4858908688309778
17.401236081816844,3.3145211584413037,1.6572605792206518,0.8286302896103259,1.6572605792206518,0.0,0.0,0.0,0.0,0.0,0.0
101.09289533245976,8.286302896103258,12.42945434415489,4.143151448051629,0.0,3.3145211584413037,6.629042316882607,0.8286302896103259,0.0,0.0,0.8286302896103259
33.973841874023364,3.3145211584413037,3.3145211584413037,4.9717817376619555,0.0,1.6572605792206518,0.0,0.0,0.0,0.0,0.0
34.80247216363369,5.800412027272282,7.457672606492933,7.457672606492933,7.457672606492933,0.8286302896103259,0.0,0.0,0.0,0.0,1.6572605792206518
77.06261693376031,1.6572605792206518,3.3145211584413037,10.772193764934237,3.3145211584413037,0.8286302896103259,0.0,1.6572605792206518,0.0,0.0,4.143151448051629
27.344799557140757,4.143151448051629,0.0,0.0,1.6572605792206518,0.0,0.0,0.0,0.0,0.0,0.0
98.60700446362878,8.286302896103258,1.6572605792206518,4.143151448051629,0.8286302896103259,1.6572605792206518,1.6572605792206518,0.0,0.0,1.6572605792206518,0.0
37.288363032464666,4.143151448051629,0.0,1.6572605792206518,1.6572605792206518,0.8286302896103259,0.0,0.0,0.0,4.143151448051629,0.8286302896103259
77.06261693376031,4.9717817376619555,3.3145211584413037,4.143151448051629,6.629042316882607,0.0,0.0,0.8286302896103259,0.8286302896103259,0.0,2.4858908688309778
43.088775059736946,3.3145211584413037,4.9717817376619555,8.286302896103258,3.3145211584413037,3.3145211584413037,0.0,0.8286302896103259,0.0,0.0,0.8286302896103259
42.26014477012662,0.0,1.6572605792206518,9.943563475323911,0.0,3.3145211584413037,0.0,0.0,0.0,0.0,1.6572605792206518
59.66138085194346,4.9717817376619555,0.8286302896103259,0.0,0.0,0.8286302896103259,2.4858908688309778,1.6572605792206518,0.0,2.4858908688309778,0.0
56.34685969350216,9.114933185713586,0.0,1.6572605792206518,0.8286302896103259,0.8286302896103259,3.3145211584413037,0.8286302896103259,0.0,0.0,2.4858908688309778
72.09083519609835,7.457672606492933,2.4858908688309778,8.286302896103258,0.0,4.143151448051629,2.4858908688309778,8.286302896103258,0.0,0.0,4.9717817376619555
63.804532299995095,0.8286302896103259,4.143151448051629,0.0,1.6572605792206518,4.143151448051629,0.0,0.0,0.0,0.0,4.143151448051629
53.86096882467118,17.401236081816844,7.457672606492933,8.286302896103258,9.943563475323911,0.0,0.0,0.0,0.0,0.0,0.0
65.46179287921575,6.629042316882607,10.772193764934237,5.800412027272282,0.0,5.800412027272282,0.8286302896103259,0.0,0.8286302896103259,0.0,4.9717817376619555
47.23192650778858,11.600824054544564,0.8286302896103259,0.0,1.6572605792206518,0.0,2.4858908688309778,0.0,0.0,1.6572605792206518,0.0
38.94562361168532,6.629042316882607,3.3145211584413037,0.8286302896103259,5.800412027272282,0.0,0.0,0.0,2.4858908688309778,0.0,0.0
