,Author,We,Baby,Doctor,Partner,Nurse,Midwife,Family,Anesthesiologist,Doula
0,6.704433497536946,0.6403940886699507,0.6305418719211823,0.31527093596059114,0.15270935960591134,0.024630541871921183,0.06403940886699508,0.15270935960591134,0.0,0.0
1,6.384236453201971,0.9802955665024631,0.4039408866995074,0.4482758620689655,0.39408866995073893,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.009852216748768473,0.014778325123152709
2,6.684729064039409,0.9704433497536946,0.3891625615763547,0.28078817733990147,0.3645320197044335,0.28078817733990147,0.11822660098522167,0.10344827586206896,0.054187192118226604,0.034482758620689655
3,6.684729064039409,0.8522167487684729,0.47783251231527096,0.27586206896551724,0.33497536945812806,0.2512315270935961,0.15270935960591134,0.04926108374384237,0.09359605911330049,0.034482758620689655
4,7.078817733990148,0.625615763546798,0.4827586206896552,0.3497536945812808,0.29064039408866993,0.27586206896551724,0.18226600985221675,0.07389162561576355,0.09359605911330049,0.03940886699507389
5,7.16256157635468,0.6551724137931034,0.6009852216748769,0.3448275862068966,0.3448275862068966,0.31527093596059114,0.09852216748768473,0.06896551724137931,0.07881773399014778,0.03940886699507389
6,6.926108374384237,0.645320197044335,0.8177339901477833,0.4088669950738916,0.3793103448275862,0.2561576354679803,0.07389162561576355,0.06896551724137931,0.09852216748768473,0.019704433497536946
7,6.684729064039409,0.5714285714285714,0.8669950738916257,0.3645320197044335,0.33497536945812806,0.270935960591133,0.07389162561576355,0.054187192118226604,0.054187192118226604,0.024630541871921183
8,6.024630541871921,0.7093596059113301,0.9901477832512315,0.33004926108374383,0.3891625615763547,0.22660098522167488,0.059113300492610835,0.10344827586206896,0.009852216748768473,0.009852216748768473
9,3.0049261083743843,0.35960591133004927,0.43842364532019706,0.09359605911330049,0.12315270935960591,0.019704433497536946,0.014778325123152709,0.10837438423645321,0.0049261083743842365,0.014778325123152709
